"fue","MUE"
"fue 2","MUE 22"
"fue 4","MUE 10"
"fue 5","MUE 32"
"fue 6","MUE 9"
"fue 16","MUE 7"
"fue 21","MUE 1"
"fue 22","MUE 14"
"fue 24","MUE 2"
"fue 25","MUE 26"
"fue 27","MUE 36"
"fue 28","MUE 35"
"fue 32","MUE 11"
"fue 33","MUE 15"
"fue 35","MUE 29"
"fue 36","MUE 13"
"fue 37","MUE 33"
"fue 38","MUE 34"
"fue 39","MUE 25"
"fue 41","MUE 23"
"fue 45","MUE 20"
"fue 46","MUE 30"
"fue 47","MUE 3"
"fue 49","MUE 17"
"fue 51","MUE 28"
"fue 53","MUE 4"
"fue 56","MUE 16"
"fue 57","MUE 8"
"fue 59","MUE 6"
"fue 60","MUE 21"
"fue 62","MUE 27"
"fue 64","MUE 5"
"fue 69","MUE 31"
"fue 71","MUE 18"
"fue 72","MUE 12"
"fue 76","MUE 19"
"fue 77","MUE 24"
