"fue","MUE"
"fue 2","MUE 18"
"fue 12","MUE 15"
"fue 13","MUE 11"
"fue 15","MUE 20"
"fue 19","MUE 33"
"fue 22","MUE 31"
"fue 23","MUE 34"
"fue 25","MUE 1"
"fue 26","MUE 16"
"fue 28","MUE 6"
"fue 36","MUE 24"
"fue 37","MUE 7"
"fue 39","MUE 32"
"fue 40","MUE 28"
"fue 42","MUE 3"
"fue 43","MUE 29"
"fue 44","MUE 12"
"fue 46","MUE 2"
"fue 47","MUE 14"
"fue 49","MUE 27"
"fue 50","MUE 4"
"fue 51","MUE 22"
"fue 53","MUE 13"
"fue 57","MUE 23"
"fue 58","MUE 5"
"fue 60","MUE 21"
"fue 61","MUE 25"
"fue 64","MUE 19"
"fue 66","MUE 8"
"fue 71","MUE 30"
"fue 72","MUE 35"
"fue 73","MUE 36"
"fue 77","MUE 17"
"fue 80","MUE 26"
"fue 81","MUE 9"
"fue 83","MUE 10"
