"fue","MUE"
"fue 3","MUE 28"
"fue 4","MUE 30"
"fue 6","MUE 34"
"fue 7","MUE 31"
"fue 9","MUE 8"
"fue 10","MUE 2"
"fue 15","MUE 36"
"fue 18","MUE 1"
"fue 20","MUE 14"
"fue 21","MUE 32"
"fue 23","MUE 33"
"fue 25","MUE 13"
"fue 28","MUE 22"
"fue 29","MUE 19"
"fue 30","MUE 26"
"fue 31","MUE 25"
"fue 34","MUE 16"
"fue 46","MUE 5"
"fue 49","MUE 24"
"fue 50","MUE 27"
"fue 51","MUE 12"
"fue 52","MUE 35"
"fue 55","MUE 11"
"fue 59","MUE 7"
"fue 60","MUE 20"
"fue 65","MUE 17"
"fue 66","MUE 9"
"fue 68","MUE 10"
"fue 71","MUE 6"
"fue 74","MUE 15"
"fue 76","MUE 23"
"fue 78","MUE 4"
"fue 80","MUE 3"
"fue 85","MUE 21"
"fue 86","MUE 29"
"fue 87","MUE 18"
