"fue","MUE"
"fue 1","MUE 29"
"fue 3","MUE 9"
"fue 5","MUE 19"
"fue 7","MUE 8"
"fue 10","MUE 20"
"fue 11","MUE 7"
"fue 12","MUE 21"
"fue 13","MUE 25"
"fue 14","MUE 27"
"fue 16","MUE 24"
"fue 18","MUE 14"
"fue 19","MUE 31"
"fue 20","MUE 26"
"fue 21","MUE 15"
"fue 22","MUE 28"
"fue 23","MUE 36"
"fue 27","MUE 12"
"fue 28","MUE 33"
"fue 29","MUE 30"
"fue 30","MUE 34"
"fue 32","MUE 10"
"fue 33","MUE 35"
"fue 34","MUE 2"
"fue 35","MUE 3"
"fue 36","MUE 17"
"fue 37","MUE 13"
"fue 38","MUE 23"
"fue 39","MUE 5"
"fue 40","MUE 16"
"fue 41","MUE 18"
"fue 44","MUE 1"
"fue 47","MUE 6"
"fue 48","MUE 11"
"fue 49","MUE 22"
"fue 50","MUE 32"
"fue 52","MUE 4"
