"fue","MUE"
"fue 1","MUE 3"
"fue 2","MUE 10"
"fue 5","MUE 19"
"fue 8","MUE 27"
"fue 9","MUE 2"
"fue 11","MUE 20"
"fue 14","MUE 34"
"fue 16","MUE 6"
"fue 21","MUE 8"
"fue 23","MUE 24"
"fue 25","MUE 30"
"fue 26","MUE 32"
"fue 32","MUE 9"
"fue 33","MUE 18"
"fue 34","MUE 33"
"fue 35","MUE 17"
"fue 37","MUE 4"
"fue 38","MUE 11"
"fue 39","MUE 14"
"fue 40","MUE 12"
"fue 42","MUE 29"
"fue 44","MUE 36"
"fue 46","MUE 1"
"fue 47","MUE 5"
"fue 51","MUE 13"
"fue 52","MUE 7"
"fue 53","MUE 26"
"fue 55","MUE 16"
"fue 58","MUE 35"
"fue 59","MUE 22"
"fue 64","MUE 15"
"fue 65","MUE 28"
"fue 66","MUE 21"
"fue 71","MUE 25"
"fue 74","MUE 23"
"fue 77","MUE 31"
