"fue","MUE"
"fue 1","MUE 11"
"fue 2","MUE 32"
"fue 4","MUE 25"
"fue 6","MUE 26"
"fue 7","MUE 17"
"fue 10","MUE 7"
"fue 12","MUE 8"
"fue 13","MUE 10"
"fue 15","MUE 12"
"fue 16","MUE 31"
"fue 20","MUE 15"
"fue 24","MUE 21"
"fue 26","MUE 2"
"fue 28","MUE 19"
"fue 29","MUE 27"
"fue 31","MUE 34"
"fue 34","MUE 33"
"fue 35","MUE 13"
"fue 38","MUE 24"
"fue 39","MUE 9"
"fue 42","MUE 36"
"fue 53","MUE 35"
"fue 55","MUE 28"
"fue 56","MUE 6"
"fue 58","MUE 23"
"fue 60","MUE 20"
"fue 61","MUE 4"
"fue 63","MUE 29"
"fue 65","MUE 5"
"fue 67","MUE 18"
"fue 68","MUE 30"
"fue 75","MUE 3"
"fue 77","MUE 22"
"fue 80","MUE 1"
"fue 82","MUE 14"
"fue 83","MUE 16"
