"fue","MUE"
"fue 1","MUE 34"
"fue 2","MUE 31"
"fue 3","MUE 35"
"fue 9","MUE 23"
"fue 14","MUE 4"
"fue 15","MUE 20"
"fue 16","MUE 11"
"fue 18","MUE 7"
"fue 21","MUE 29"
"fue 24","MUE 22"
"fue 25","MUE 15"
"fue 26","MUE 16"
"fue 29","MUE 32"
"fue 33","MUE 12"
"fue 35","MUE 9"
"fue 37","MUE 36"
"fue 38","MUE 26"
"fue 39","MUE 17"
"fue 42","MUE 14"
"fue 43","MUE 2"
"fue 44","MUE 1"
"fue 45","MUE 27"
"fue 46","MUE 18"
"fue 50","MUE 3"
"fue 51","MUE 13"
"fue 52","MUE 6"
"fue 57","MUE 25"
"fue 66","MUE 10"
"fue 71","MUE 5"
"fue 72","MUE 30"
"fue 73","MUE 19"
"fue 74","MUE 28"
"fue 76","MUE 21"
"fue 78","MUE 8"
"fue 80","MUE 33"
"fue 83","MUE 24"
