"fue","MUE"
"fue 1","MUE 19"
"fue 2","MUE 30"
"fue 4","MUE 17"
"fue 9","MUE 8"
"fue 10","MUE 25"
"fue 11","MUE 3"
"fue 14","MUE 33"
"fue 16","MUE 36"
"fue 19","MUE 4"
"fue 26","MUE 22"
"fue 29","MUE 27"
"fue 32","MUE 15"
"fue 35","MUE 6"
"fue 38","MUE 13"
"fue 39","MUE 12"
"fue 40","MUE 10"
"fue 46","MUE 1"
"fue 50","MUE 11"
"fue 51","MUE 28"
"fue 55","MUE 18"
"fue 56","MUE 21"
"fue 57","MUE 31"
"fue 61","MUE 20"
"fue 63","MUE 34"
"fue 65","MUE 32"
"fue 71","MUE 35"
"fue 74","MUE 26"
"fue 75","MUE 16"
"fue 76","MUE 14"
"fue 78","MUE 9"
"fue 79","MUE 5"
"fue 80","MUE 29"
"fue 81","MUE 7"
"fue 84","MUE 23"
"fue 86","MUE 24"
"fue 88","MUE 2"
