"fue","MUE"
"fue 2","MUE 25"
"fue 4","MUE 21"
"fue 6","MUE 20"
"fue 7","MUE 4"
"fue 8","MUE 12"
"fue 10","MUE 7"
"fue 11","MUE 33"
"fue 12","MUE 29"
"fue 14","MUE 1"
"fue 15","MUE 36"
"fue 17","MUE 9"
"fue 20","MUE 24"
"fue 21","MUE 35"
"fue 22","MUE 3"
"fue 25","MUE 13"
"fue 27","MUE 15"
"fue 29","MUE 34"
"fue 30","MUE 30"
"fue 31","MUE 18"
"fue 35","MUE 14"
"fue 36","MUE 17"
"fue 37","MUE 32"
"fue 38","MUE 28"
"fue 39","MUE 31"
"fue 43","MUE 2"
"fue 48","MUE 6"
"fue 49","MUE 5"
"fue 50","MUE 23"
"fue 51","MUE 8"
"fue 52","MUE 22"
"fue 53","MUE 26"
"fue 54","MUE 19"
"fue 55","MUE 11"
"fue 56","MUE 10"
"fue 57","MUE 27"
"fue 58","MUE 16"
