"fue","MUE"
"fue 1","MUE 14"
"fue 3","MUE 18"
"fue 4","MUE 17"
"fue 5","MUE 16"
"fue 8","MUE 31"
"fue 10","MUE 22"
"fue 13","MUE 36"
"fue 17","MUE 15"
"fue 21","MUE 5"
"fue 25","MUE 13"
"fue 28","MUE 8"
"fue 29","MUE 35"
"fue 33","MUE 6"
"fue 36","MUE 12"
"fue 37","MUE 28"
"fue 38","MUE 2"
"fue 41","MUE 34"
"fue 42","MUE 23"
"fue 44","MUE 21"
"fue 45","MUE 24"
"fue 46","MUE 9"
"fue 48","MUE 29"
"fue 49","MUE 25"
"fue 50","MUE 33"
"fue 55","MUE 4"
"fue 57","MUE 11"
"fue 62","MUE 20"
"fue 63","MUE 7"
"fue 64","MUE 27"
"fue 67","MUE 30"
"fue 68","MUE 26"
"fue 74","MUE 19"
"fue 76","MUE 10"
"fue 79","MUE 1"
"fue 82","MUE 32"
"fue 90","MUE 3"
