"fue","MUE"
"fue 1","MUE 35"
"fue 2","MUE 34"
"fue 4","MUE 20"
"fue 5","MUE 30"
"fue 6","MUE 26"
"fue 7","MUE 5"
"fue 8","MUE 3"
"fue 9","MUE 13"
"fue 10","MUE 36"
"fue 11","MUE 21"
"fue 12","MUE 19"
"fue 14","MUE 32"
"fue 16","MUE 33"
"fue 18","MUE 16"
"fue 21","MUE 10"
"fue 23","MUE 6"
"fue 24","MUE 29"
"fue 26","MUE 25"
"fue 27","MUE 8"
"fue 28","MUE 27"
"fue 30","MUE 2"
"fue 31","MUE 31"
"fue 33","MUE 24"
"fue 35","MUE 23"
"fue 37","MUE 4"
"fue 40","MUE 17"
"fue 41","MUE 12"
"fue 43","MUE 11"
"fue 44","MUE 28"
"fue 45","MUE 18"
"fue 49","MUE 14"
"fue 50","MUE 1"
"fue 53","MUE 15"
"fue 54","MUE 9"
"fue 55","MUE 22"
"fue 58","MUE 7"
