"fue","MUE"
"fue 1","MUE 17"
"fue 2","MUE 28"
"fue 4","MUE 29"
"fue 5","MUE 9"
"fue 6","MUE 11"
"fue 7","MUE 35"
"fue 10","MUE 26"
"fue 11","MUE 13"
"fue 17","MUE 23"
"fue 18","MUE 2"
"fue 20","MUE 3"
"fue 21","MUE 24"
"fue 24","MUE 20"
"fue 25","MUE 1"
"fue 26","MUE 16"
"fue 27","MUE 32"
"fue 28","MUE 12"
"fue 29","MUE 18"
"fue 30","MUE 34"
"fue 31","MUE 14"
"fue 32","MUE 21"
"fue 33","MUE 27"
"fue 36","MUE 33"
"fue 39","MUE 22"
"fue 40","MUE 4"
"fue 41","MUE 30"
"fue 43","MUE 6"
"fue 45","MUE 15"
"fue 47","MUE 31"
"fue 49","MUE 5"
"fue 50","MUE 7"
"fue 51","MUE 36"
"fue 52","MUE 19"
"fue 54","MUE 8"
"fue 55","MUE 25"
"fue 57","MUE 10"
