"fue","MUE"
"fue 1","MUE 21"
"fue 3","MUE 20"
"fue 4","MUE 18"
"fue 5","MUE 26"
"fue 6","MUE 11"
"fue 10","MUE 29"
"fue 11","MUE 35"
"fue 12","MUE 28"
"fue 15","MUE 33"
"fue 20","MUE 12"
"fue 25","MUE 17"
"fue 26","MUE 31"
"fue 27","MUE 25"
"fue 31","MUE 5"
"fue 33","MUE 4"
"fue 35","MUE 3"
"fue 39","MUE 7"
"fue 41","MUE 16"
"fue 43","MUE 32"
"fue 44","MUE 8"
"fue 45","MUE 9"
"fue 46","MUE 10"
"fue 50","MUE 19"
"fue 51","MUE 2"
"fue 54","MUE 36"
"fue 55","MUE 14"
"fue 61","MUE 6"
"fue 62","MUE 34"
"fue 63","MUE 15"
"fue 64","MUE 24"
"fue 65","MUE 30"
"fue 67","MUE 22"
"fue 70","MUE 13"
"fue 71","MUE 1"
"fue 81","MUE 27"
"fue 83","MUE 23"
