"fue","MUE"
"fue 2","MUE 22"
"fue 4","MUE 5"
"fue 6","MUE 21"
"fue 7","MUE 20"
"fue 10","MUE 12"
"fue 11","MUE 15"
"fue 12","MUE 30"
"fue 16","MUE 35"
"fue 17","MUE 34"
"fue 18","MUE 36"
"fue 19","MUE 4"
"fue 21","MUE 14"
"fue 28","MUE 10"
"fue 29","MUE 18"
"fue 31","MUE 29"
"fue 32","MUE 7"
"fue 33","MUE 31"
"fue 38","MUE 17"
"fue 39","MUE 33"
"fue 40","MUE 16"
"fue 41","MUE 19"
"fue 42","MUE 3"
"fue 44","MUE 9"
"fue 45","MUE 2"
"fue 47","MUE 24"
"fue 48","MUE 8"
"fue 51","MUE 6"
"fue 53","MUE 26"
"fue 55","MUE 1"
"fue 56","MUE 32"
"fue 62","MUE 28"
"fue 63","MUE 11"
"fue 66","MUE 13"
"fue 67","MUE 27"
"fue 69","MUE 23"
"fue 70","MUE 25"
