"fue","MUE"
"fue 3","MUE 33"
"fue 4","MUE 1"
"fue 5","MUE 13"
"fue 6","MUE 30"
"fue 7","MUE 36"
"fue 8","MUE 5"
"fue 16","MUE 15"
"fue 17","MUE 19"
"fue 18","MUE 4"
"fue 19","MUE 28"
"fue 22","MUE 24"
"fue 23","MUE 11"
"fue 24","MUE 34"
"fue 26","MUE 9"
"fue 27","MUE 26"
"fue 29","MUE 20"
"fue 30","MUE 29"
"fue 33","MUE 21"
"fue 36","MUE 23"
"fue 37","MUE 6"
"fue 38","MUE 22"
"fue 40","MUE 35"
"fue 41","MUE 14"
"fue 43","MUE 3"
"fue 44","MUE 31"
"fue 46","MUE 17"
"fue 47","MUE 2"
"fue 49","MUE 27"
"fue 50","MUE 7"
"fue 51","MUE 32"
"fue 52","MUE 16"
"fue 55","MUE 18"
"fue 57","MUE 12"
"fue 62","MUE 8"
"fue 65","MUE 10"
"fue 66","MUE 25"
