"fue","MUE"
"fue 1","MUE 29"
"fue 4","MUE 32"
"fue 5","MUE 12"
"fue 9","MUE 27"
"fue 11","MUE 26"
"fue 15","MUE 17"
"fue 16","MUE 8"
"fue 17","MUE 11"
"fue 18","MUE 18"
"fue 19","MUE 14"
"fue 22","MUE 36"
"fue 24","MUE 34"
"fue 28","MUE 35"
"fue 29","MUE 30"
"fue 31","MUE 24"
"fue 35","MUE 16"
"fue 36","MUE 33"
"fue 38","MUE 22"
"fue 39","MUE 20"
"fue 40","MUE 28"
"fue 42","MUE 6"
"fue 45","MUE 13"
"fue 50","MUE 15"
"fue 51","MUE 7"
"fue 52","MUE 4"
"fue 53","MUE 1"
"fue 55","MUE 5"
"fue 56","MUE 31"
"fue 59","MUE 21"
"fue 61","MUE 2"
"fue 62","MUE 23"
"fue 63","MUE 10"
"fue 64","MUE 3"
"fue 66","MUE 25"
"fue 67","MUE 19"
"fue 72","MUE 9"
