"fue","MUE"
"fue 3","MUE 29"
"fue 8","MUE 17"
"fue 9","MUE 23"
"fue 12","MUE 22"
"fue 13","MUE 21"
"fue 14","MUE 12"
"fue 15","MUE 15"
"fue 17","MUE 8"
"fue 22","MUE 31"
"fue 24","MUE 24"
"fue 26","MUE 34"
"fue 27","MUE 3"
"fue 28","MUE 7"
"fue 29","MUE 5"
"fue 31","MUE 32"
"fue 35","MUE 33"
"fue 38","MUE 4"
"fue 39","MUE 28"
"fue 45","MUE 14"
"fue 46","MUE 6"
"fue 51","MUE 11"
"fue 52","MUE 19"
"fue 53","MUE 1"
"fue 57","MUE 25"
"fue 59","MUE 13"
"fue 63","MUE 20"
"fue 65","MUE 27"
"fue 66","MUE 10"
"fue 67","MUE 18"
"fue 68","MUE 30"
"fue 69","MUE 36"
"fue 71","MUE 2"
"fue 73","MUE 26"
"fue 78","MUE 16"
"fue 80","MUE 35"
"fue 82","MUE 9"
