"fue","MUE"
"fue 4","MUE 34"
"fue 5","MUE 27"
"fue 6","MUE 36"
"fue 9","MUE 23"
"fue 10","MUE 31"
"fue 15","MUE 25"
"fue 16","MUE 3"
"fue 17","MUE 14"
"fue 19","MUE 15"
"fue 20","MUE 16"
"fue 23","MUE 30"
"fue 24","MUE 32"
"fue 25","MUE 4"
"fue 26","MUE 12"
"fue 29","MUE 9"
"fue 31","MUE 26"
"fue 33","MUE 29"
"fue 36","MUE 1"
"fue 37","MUE 19"
"fue 38","MUE 7"
"fue 39","MUE 8"
"fue 40","MUE 5"
"fue 42","MUE 11"
"fue 44","MUE 33"
"fue 46","MUE 2"
"fue 48","MUE 35"
"fue 49","MUE 13"
"fue 51","MUE 20"
"fue 53","MUE 18"
"fue 54","MUE 21"
"fue 57","MUE 17"
"fue 58","MUE 28"
"fue 60","MUE 22"
"fue 61","MUE 24"
"fue 63","MUE 6"
"fue 65","MUE 10"
