"fue","MUE"
"fue 1","MUE 4"
"fue 2","MUE 18"
"fue 3","MUE 5"
"fue 4","MUE 6"
"fue 7","MUE 11"
"fue 9","MUE 2"
"fue 10","MUE 26"
"fue 11","MUE 7"
"fue 12","MUE 21"
"fue 14","MUE 15"
"fue 18","MUE 20"
"fue 20","MUE 25"
"fue 22","MUE 17"
"fue 26","MUE 30"
"fue 28","MUE 22"
"fue 35","MUE 34"
"fue 39","MUE 19"
"fue 40","MUE 32"
"fue 42","MUE 35"
"fue 43","MUE 16"
"fue 46","MUE 33"
"fue 47","MUE 28"
"fue 48","MUE 3"
"fue 49","MUE 29"
"fue 50","MUE 1"
"fue 51","MUE 12"
"fue 53","MUE 8"
"fue 55","MUE 9"
"fue 59","MUE 13"
"fue 60","MUE 36"
"fue 67","MUE 10"
"fue 68","MUE 27"
"fue 69","MUE 24"
"fue 72","MUE 31"
"fue 75","MUE 23"
"fue 76","MUE 14"
