"fue","MUE"
"fue 1","MUE 10"
"fue 3","MUE 12"
"fue 4","MUE 5"
"fue 8","MUE 18"
"fue 9","MUE 28"
"fue 10","MUE 19"
"fue 11","MUE 7"
"fue 14","MUE 25"
"fue 15","MUE 6"
"fue 16","MUE 23"
"fue 18","MUE 17"
"fue 21","MUE 33"
"fue 23","MUE 36"
"fue 24","MUE 11"
"fue 25","MUE 34"
"fue 26","MUE 30"
"fue 27","MUE 24"
"fue 28","MUE 14"
"fue 29","MUE 27"
"fue 31","MUE 20"
"fue 34","MUE 22"
"fue 37","MUE 16"
"fue 40","MUE 21"
"fue 41","MUE 31"
"fue 45","MUE 29"
"fue 46","MUE 15"
"fue 47","MUE 35"
"fue 48","MUE 8"
"fue 50","MUE 2"
"fue 52","MUE 26"
"fue 53","MUE 3"
"fue 55","MUE 1"
"fue 57","MUE 9"
"fue 58","MUE 4"
"fue 59","MUE 32"
"fue 60","MUE 13"
