"fue","MUE"
"fue 1","MUE 3"
"fue 3","MUE 10"
"fue 10","MUE 26"
"fue 12","MUE 28"
"fue 13","MUE 33"
"fue 14","MUE 32"
"fue 15","MUE 14"
"fue 18","MUE 1"
"fue 19","MUE 17"
"fue 21","MUE 25"
"fue 24","MUE 30"
"fue 27","MUE 13"
"fue 28","MUE 7"
"fue 33","MUE 23"
"fue 35","MUE 21"
"fue 36","MUE 31"
"fue 38","MUE 9"
"fue 39","MUE 15"
"fue 42","MUE 5"
"fue 43","MUE 19"
"fue 45","MUE 2"
"fue 51","MUE 29"
"fue 57","MUE 22"
"fue 59","MUE 12"
"fue 60","MUE 11"
"fue 61","MUE 8"
"fue 63","MUE 27"
"fue 64","MUE 20"
"fue 65","MUE 36"
"fue 66","MUE 4"
"fue 67","MUE 34"
"fue 68","MUE 16"
"fue 71","MUE 18"
"fue 74","MUE 6"
"fue 76","MUE 35"
"fue 78","MUE 24"
