"fue","MUE"
"fue 2","MUE 8"
"fue 3","MUE 10"
"fue 4","MUE 16"
"fue 5","MUE 32"
"fue 6","MUE 22"
"fue 8","MUE 27"
"fue 9","MUE 19"
"fue 10","MUE 5"
"fue 12","MUE 17"
"fue 13","MUE 14"
"fue 15","MUE 4"
"fue 18","MUE 7"
"fue 22","MUE 21"
"fue 23","MUE 2"
"fue 26","MUE 15"
"fue 27","MUE 34"
"fue 28","MUE 25"
"fue 30","MUE 6"
"fue 31","MUE 24"
"fue 32","MUE 20"
"fue 34","MUE 3"
"fue 35","MUE 11"
"fue 37","MUE 33"
"fue 38","MUE 12"
"fue 39","MUE 18"
"fue 40","MUE 31"
"fue 42","MUE 13"
"fue 43","MUE 1"
"fue 45","MUE 35"
"fue 47","MUE 36"
"fue 48","MUE 30"
"fue 49","MUE 9"
"fue 50","MUE 29"
"fue 51","MUE 23"
"fue 52","MUE 26"
"fue 53","MUE 28"
