"fue","MUE"
"fue 1","MUE 27"
"fue 2","MUE 3"
"fue 3","MUE 1"
"fue 6","MUE 10"
"fue 7","MUE 31"
"fue 9","MUE 8"
"fue 12","MUE 7"
"fue 13","MUE 17"
"fue 15","MUE 33"
"fue 16","MUE 16"
"fue 17","MUE 32"
"fue 19","MUE 13"
"fue 21","MUE 29"
"fue 23","MUE 22"
"fue 24","MUE 9"
"fue 27","MUE 25"
"fue 30","MUE 11"
"fue 32","MUE 5"
"fue 33","MUE 24"
"fue 34","MUE 35"
"fue 35","MUE 36"
"fue 36","MUE 19"
"fue 40","MUE 15"
"fue 42","MUE 2"
"fue 44","MUE 23"
"fue 45","MUE 26"
"fue 49","MUE 18"
"fue 50","MUE 34"
"fue 56","MUE 6"
"fue 57","MUE 20"
"fue 58","MUE 28"
"fue 61","MUE 21"
"fue 65","MUE 14"
"fue 69","MUE 30"
"fue 70","MUE 12"
"fue 71","MUE 4"
