"fue","MUE"
"fue 2","MUE 5"
"fue 3","MUE 11"
"fue 6","MUE 12"
"fue 8","MUE 6"
"fue 11","MUE 16"
"fue 14","MUE 26"
"fue 16","MUE 33"
"fue 17","MUE 29"
"fue 19","MUE 18"
"fue 22","MUE 24"
"fue 24","MUE 34"
"fue 25","MUE 10"
"fue 26","MUE 17"
"fue 33","MUE 9"
"fue 36","MUE 1"
"fue 40","MUE 21"
"fue 42","MUE 28"
"fue 46","MUE 14"
"fue 48","MUE 7"
"fue 50","MUE 13"
"fue 52","MUE 23"
"fue 53","MUE 3"
"fue 54","MUE 15"
"fue 55","MUE 2"
"fue 58","MUE 32"
"fue 60","MUE 31"
"fue 61","MUE 30"
"fue 65","MUE 20"
"fue 73","MUE 19"
"fue 77","MUE 4"
"fue 79","MUE 36"
"fue 80","MUE 27"
"fue 84","MUE 8"
"fue 85","MUE 25"
"fue 87","MUE 22"
"fue 89","MUE 35"
