"fue","MUE"
"fue 1","MUE 4"
"fue 3","MUE 3"
"fue 4","MUE 34"
"fue 5","MUE 1"
"fue 9","MUE 35"
"fue 10","MUE 28"
"fue 11","MUE 11"
"fue 12","MUE 23"
"fue 13","MUE 30"
"fue 14","MUE 21"
"fue 16","MUE 29"
"fue 17","MUE 14"
"fue 18","MUE 25"
"fue 19","MUE 2"
"fue 20","MUE 16"
"fue 23","MUE 9"
"fue 24","MUE 6"
"fue 28","MUE 7"
"fue 29","MUE 36"
"fue 30","MUE 31"
"fue 31","MUE 15"
"fue 33","MUE 10"
"fue 34","MUE 32"
"fue 35","MUE 19"
"fue 37","MUE 20"
"fue 38","MUE 12"
"fue 39","MUE 24"
"fue 42","MUE 26"
"fue 44","MUE 8"
"fue 46","MUE 13"
"fue 47","MUE 22"
"fue 48","MUE 18"
"fue 50","MUE 33"
"fue 51","MUE 17"
"fue 53","MUE 5"
"fue 54","MUE 27"
