"fue","MUE"
"fue 1","MUE 8"
"fue 5","MUE 28"
"fue 6","MUE 18"
"fue 8","MUE 1"
"fue 9","MUE 20"
"fue 11","MUE 4"
"fue 13","MUE 17"
"fue 15","MUE 25"
"fue 16","MUE 32"
"fue 17","MUE 19"
"fue 19","MUE 21"
"fue 21","MUE 23"
"fue 22","MUE 6"
"fue 23","MUE 29"
"fue 26","MUE 24"
"fue 27","MUE 31"
"fue 29","MUE 5"
"fue 33","MUE 12"
"fue 34","MUE 13"
"fue 35","MUE 14"
"fue 36","MUE 26"
"fue 37","MUE 11"
"fue 39","MUE 15"
"fue 40","MUE 22"
"fue 41","MUE 9"
"fue 43","MUE 16"
"fue 44","MUE 2"
"fue 46","MUE 36"
"fue 47","MUE 10"
"fue 50","MUE 33"
"fue 51","MUE 35"
"fue 54","MUE 3"
"fue 55","MUE 27"
"fue 58","MUE 7"
"fue 59","MUE 34"
"fue 60","MUE 30"
