"fue","MUE"
"fue 2","MUE 23"
"fue 3","MUE 21"
"fue 4","MUE 32"
"fue 5","MUE 28"
"fue 7","MUE 4"
"fue 10","MUE 22"
"fue 11","MUE 31"
"fue 14","MUE 27"
"fue 15","MUE 25"
"fue 18","MUE 6"
"fue 19","MUE 30"
"fue 21","MUE 26"
"fue 23","MUE 15"
"fue 26","MUE 12"
"fue 27","MUE 29"
"fue 28","MUE 33"
"fue 30","MUE 14"
"fue 32","MUE 35"
"fue 35","MUE 7"
"fue 36","MUE 13"
"fue 37","MUE 34"
"fue 39","MUE 5"
"fue 40","MUE 1"
"fue 42","MUE 16"
"fue 44","MUE 20"
"fue 46","MUE 17"
"fue 47","MUE 3"
"fue 48","MUE 18"
"fue 52","MUE 11"
"fue 53","MUE 9"
"fue 54","MUE 8"
"fue 55","MUE 36"
"fue 56","MUE 2"
"fue 57","MUE 19"
"fue 58","MUE 24"
"fue 59","MUE 10"
