"fue","MUE"
"fue 1","MUE 1"
"fue 5","MUE 12"
"fue 6","MUE 2"
"fue 9","MUE 25"
"fue 13","MUE 21"
"fue 14","MUE 4"
"fue 17","MUE 22"
"fue 18","MUE 16"
"fue 19","MUE 17"
"fue 20","MUE 13"
"fue 21","MUE 35"
"fue 23","MUE 29"
"fue 25","MUE 5"
"fue 26","MUE 23"
"fue 27","MUE 27"
"fue 28","MUE 9"
"fue 29","MUE 11"
"fue 30","MUE 33"
"fue 31","MUE 32"
"fue 33","MUE 30"
"fue 34","MUE 19"
"fue 35","MUE 34"
"fue 38","MUE 31"
"fue 40","MUE 14"
"fue 45","MUE 24"
"fue 51","MUE 18"
"fue 54","MUE 6"
"fue 56","MUE 7"
"fue 58","MUE 3"
"fue 59","MUE 28"
"fue 64","MUE 26"
"fue 66","MUE 20"
"fue 67","MUE 8"
"fue 69","MUE 15"
"fue 71","MUE 10"
"fue 72","MUE 36"
