"fue","MUE"
"fue 2","MUE 15"
"fue 3","MUE 10"
"fue 7","MUE 36"
"fue 8","MUE 22"
"fue 13","MUE 19"
"fue 15","MUE 26"
"fue 16","MUE 24"
"fue 17","MUE 18"
"fue 19","MUE 20"
"fue 24","MUE 11"
"fue 27","MUE 3"
"fue 29","MUE 23"
"fue 30","MUE 33"
"fue 31","MUE 31"
"fue 33","MUE 7"
"fue 35","MUE 27"
"fue 37","MUE 17"
"fue 43","MUE 9"
"fue 54","MUE 25"
"fue 58","MUE 16"
"fue 61","MUE 35"
"fue 62","MUE 14"
"fue 63","MUE 28"
"fue 66","MUE 4"
"fue 67","MUE 1"
"fue 70","MUE 2"
"fue 71","MUE 6"
"fue 72","MUE 29"
"fue 74","MUE 13"
"fue 77","MUE 5"
"fue 79","MUE 8"
"fue 80","MUE 30"
"fue 82","MUE 34"
"fue 83","MUE 21"
"fue 86","MUE 32"
"fue 88","MUE 12"
