"fue","MUE"
"fue 2","MUE 36"
"fue 3","MUE 20"
"fue 12","MUE 7"
"fue 14","MUE 31"
"fue 20","MUE 18"
"fue 23","MUE 30"
"fue 25","MUE 15"
"fue 26","MUE 5"
"fue 27","MUE 4"
"fue 30","MUE 19"
"fue 31","MUE 17"
"fue 38","MUE 22"
"fue 43","MUE 25"
"fue 47","MUE 34"
"fue 48","MUE 27"
"fue 52","MUE 8"
"fue 53","MUE 24"
"fue 56","MUE 6"
"fue 58","MUE 21"
"fue 59","MUE 28"
"fue 61","MUE 32"
"fue 63","MUE 29"
"fue 65","MUE 3"
"fue 67","MUE 35"
"fue 68","MUE 12"
"fue 69","MUE 9"
"fue 72","MUE 14"
"fue 73","MUE 10"
"fue 74","MUE 1"
"fue 77","MUE 13"
"fue 81","MUE 33"
"fue 84","MUE 23"
"fue 85","MUE 16"
"fue 87","MUE 11"
"fue 89","MUE 26"
"fue 90","MUE 2"
