"fue","MUE"
"fue 3","MUE 7"
"fue 4","MUE 24"
"fue 5","MUE 13"
"fue 7","MUE 21"
"fue 10","MUE 9"
"fue 12","MUE 6"
"fue 15","MUE 1"
"fue 16","MUE 36"
"fue 17","MUE 14"
"fue 22","MUE 16"
"fue 25","MUE 2"
"fue 26","MUE 19"
"fue 30","MUE 10"
"fue 35","MUE 11"
"fue 37","MUE 22"
"fue 38","MUE 27"
"fue 39","MUE 23"
"fue 41","MUE 25"
"fue 45","MUE 4"
"fue 50","MUE 35"
"fue 57","MUE 5"
"fue 60","MUE 34"
"fue 63","MUE 3"
"fue 64","MUE 29"
"fue 67","MUE 28"
"fue 68","MUE 26"
"fue 69","MUE 12"
"fue 70","MUE 18"
"fue 71","MUE 15"
"fue 72","MUE 33"
"fue 73","MUE 8"
"fue 75","MUE 20"
"fue 77","MUE 32"
"fue 82","MUE 17"
"fue 83","MUE 31"
"fue 84","MUE 30"
