"fue","MUE"
"fue 1","MUE 23"
"fue 2","MUE 9"
"fue 3","MUE 3"
"fue 4","MUE 1"
"fue 5","MUE 11"
"fue 9","MUE 34"
"fue 10","MUE 33"
"fue 11","MUE 28"
"fue 13","MUE 25"
"fue 14","MUE 19"
"fue 15","MUE 6"
"fue 20","MUE 29"
"fue 22","MUE 31"
"fue 26","MUE 36"
"fue 27","MUE 4"
"fue 28","MUE 10"
"fue 31","MUE 26"
"fue 32","MUE 32"
"fue 33","MUE 22"
"fue 36","MUE 21"
"fue 40","MUE 27"
"fue 41","MUE 18"
"fue 44","MUE 7"
"fue 45","MUE 17"
"fue 46","MUE 24"
"fue 52","MUE 15"
"fue 55","MUE 20"
"fue 56","MUE 13"
"fue 58","MUE 5"
"fue 61","MUE 14"
"fue 62","MUE 2"
"fue 66","MUE 30"
"fue 68","MUE 8"
"fue 70","MUE 12"
"fue 71","MUE 35"
"fue 72","MUE 16"
