"fue","MUE"
"fue 4","MUE 21"
"fue 5","MUE 7"
"fue 6","MUE 35"
"fue 7","MUE 29"
"fue 13","MUE 13"
"fue 14","MUE 4"
"fue 15","MUE 12"
"fue 16","MUE 26"
"fue 17","MUE 25"
"fue 21","MUE 9"
"fue 22","MUE 33"
"fue 29","MUE 14"
"fue 30","MUE 2"
"fue 31","MUE 36"
"fue 35","MUE 27"
"fue 36","MUE 31"
"fue 37","MUE 28"
"fue 38","MUE 19"
"fue 40","MUE 34"
"fue 44","MUE 24"
"fue 46","MUE 30"
"fue 48","MUE 23"
"fue 51","MUE 1"
"fue 53","MUE 20"
"fue 57","MUE 3"
"fue 59","MUE 32"
"fue 66","MUE 8"
"fue 68","MUE 18"
"fue 70","MUE 10"
"fue 71","MUE 5"
"fue 74","MUE 22"
"fue 75","MUE 11"
"fue 80","MUE 15"
"fue 85","MUE 17"
"fue 88","MUE 6"
"fue 90","MUE 16"
