"fue","MUE"
"fue 1","MUE 13"
"fue 2","MUE 2"
"fue 4","MUE 17"
"fue 6","MUE 16"
"fue 7","MUE 18"
"fue 8","MUE 7"
"fue 9","MUE 21"
"fue 11","MUE 35"
"fue 12","MUE 28"
"fue 14","MUE 12"
"fue 18","MUE 10"
"fue 21","MUE 26"
"fue 23","MUE 22"
"fue 24","MUE 8"
"fue 26","MUE 33"
"fue 28","MUE 19"
"fue 29","MUE 15"
"fue 32","MUE 25"
"fue 34","MUE 36"
"fue 36","MUE 20"
"fue 41","MUE 6"
"fue 43","MUE 32"
"fue 50","MUE 3"
"fue 51","MUE 5"
"fue 53","MUE 24"
"fue 54","MUE 27"
"fue 55","MUE 1"
"fue 58","MUE 14"
"fue 60","MUE 4"
"fue 61","MUE 23"
"fue 64","MUE 30"
"fue 65","MUE 34"
"fue 66","MUE 29"
"fue 72","MUE 31"
"fue 73","MUE 11"
"fue 74","MUE 9"
