"fue","MUE"
"fue 1","MUE 19"
"fue 5","MUE 36"
"fue 9","MUE 2"
"fue 10","MUE 33"
"fue 12","MUE 24"
"fue 14","MUE 5"
"fue 15","MUE 16"
"fue 17","MUE 6"
"fue 18","MUE 9"
"fue 19","MUE 28"
"fue 20","MUE 25"
"fue 22","MUE 7"
"fue 23","MUE 21"
"fue 25","MUE 34"
"fue 26","MUE 23"
"fue 29","MUE 12"
"fue 30","MUE 1"
"fue 33","MUE 26"
"fue 36","MUE 13"
"fue 42","MUE 29"
"fue 45","MUE 4"
"fue 47","MUE 32"
"fue 48","MUE 31"
"fue 50","MUE 27"
"fue 51","MUE 18"
"fue 54","MUE 14"
"fue 57","MUE 22"
"fue 61","MUE 8"
"fue 62","MUE 11"
"fue 64","MUE 3"
"fue 70","MUE 35"
"fue 71","MUE 20"
"fue 76","MUE 30"
"fue 80","MUE 17"
"fue 83","MUE 10"
"fue 84","MUE 15"
