"fue","MUE"
"fue 5","MUE 6"
"fue 7","MUE 7"
"fue 11","MUE 25"
"fue 12","MUE 29"
"fue 13","MUE 18"
"fue 14","MUE 22"
"fue 17","MUE 23"
"fue 19","MUE 30"
"fue 20","MUE 35"
"fue 22","MUE 13"
"fue 23","MUE 3"
"fue 24","MUE 9"
"fue 29","MUE 19"
"fue 31","MUE 17"
"fue 37","MUE 31"
"fue 38","MUE 5"
"fue 39","MUE 32"
"fue 43","MUE 2"
"fue 45","MUE 34"
"fue 47","MUE 11"
"fue 48","MUE 12"
"fue 49","MUE 1"
"fue 50","MUE 26"
"fue 52","MUE 33"
"fue 56","MUE 4"
"fue 58","MUE 24"
"fue 60","MUE 15"
"fue 61","MUE 14"
"fue 62","MUE 8"
"fue 67","MUE 21"
"fue 68","MUE 16"
"fue 69","MUE 10"
"fue 73","MUE 20"
"fue 74","MUE 36"
"fue 79","MUE 28"
"fue 80","MUE 27"
