"fue","MUE"
"fue 2","MUE 12"
"fue 6","MUE 32"
"fue 8","MUE 23"
"fue 13","MUE 22"
"fue 14","MUE 11"
"fue 15","MUE 5"
"fue 16","MUE 17"
"fue 18","MUE 7"
"fue 21","MUE 31"
"fue 24","MUE 33"
"fue 25","MUE 25"
"fue 26","MUE 8"
"fue 27","MUE 30"
"fue 29","MUE 15"
"fue 32","MUE 26"
"fue 34","MUE 14"
"fue 35","MUE 35"
"fue 36","MUE 4"
"fue 40","MUE 1"
"fue 41","MUE 18"
"fue 46","MUE 3"
"fue 47","MUE 20"
"fue 48","MUE 19"
"fue 52","MUE 13"
"fue 53","MUE 10"
"fue 54","MUE 29"
"fue 59","MUE 24"
"fue 66","MUE 6"
"fue 69","MUE 34"
"fue 72","MUE 28"
"fue 74","MUE 27"
"fue 75","MUE 2"
"fue 76","MUE 16"
"fue 77","MUE 9"
"fue 79","MUE 21"
"fue 82","MUE 36"
