"fue","MUE"
"fue 2","MUE 11"
"fue 3","MUE 10"
"fue 10","MUE 6"
"fue 14","MUE 32"
"fue 16","MUE 9"
"fue 17","MUE 22"
"fue 20","MUE 26"
"fue 21","MUE 25"
"fue 22","MUE 23"
"fue 24","MUE 16"
"fue 26","MUE 5"
"fue 27","MUE 8"
"fue 30","MUE 28"
"fue 31","MUE 34"
"fue 34","MUE 29"
"fue 38","MUE 1"
"fue 40","MUE 36"
"fue 41","MUE 19"
"fue 42","MUE 14"
"fue 43","MUE 18"
"fue 45","MUE 13"
"fue 47","MUE 21"
"fue 48","MUE 7"
"fue 51","MUE 20"
"fue 61","MUE 27"
"fue 63","MUE 2"
"fue 65","MUE 31"
"fue 66","MUE 12"
"fue 67","MUE 15"
"fue 68","MUE 4"
"fue 71","MUE 35"
"fue 73","MUE 3"
"fue 74","MUE 33"
"fue 75","MUE 17"
"fue 76","MUE 24"
"fue 78","MUE 30"
