"fue","MUE"
"fue 3","MUE 29"
"fue 4","MUE 14"
"fue 7","MUE 27"
"fue 12","MUE 32"
"fue 13","MUE 26"
"fue 16","MUE 19"
"fue 21","MUE 16"
"fue 23","MUE 12"
"fue 24","MUE 6"
"fue 26","MUE 4"
"fue 27","MUE 22"
"fue 28","MUE 28"
"fue 29","MUE 8"
"fue 32","MUE 5"
"fue 34","MUE 23"
"fue 36","MUE 9"
"fue 40","MUE 7"
"fue 43","MUE 2"
"fue 53","MUE 34"
"fue 54","MUE 20"
"fue 56","MUE 17"
"fue 57","MUE 21"
"fue 58","MUE 18"
"fue 59","MUE 31"
"fue 61","MUE 24"
"fue 64","MUE 1"
"fue 65","MUE 35"
"fue 68","MUE 3"
"fue 69","MUE 33"
"fue 76","MUE 30"
"fue 78","MUE 25"
"fue 79","MUE 11"
"fue 82","MUE 13"
"fue 84","MUE 36"
"fue 87","MUE 10"
"fue 90","MUE 15"
