"fue","MUE"
"fue 1","MUE 16"
"fue 2","MUE 2"
"fue 3","MUE 19"
"fue 4","MUE 23"
"fue 7","MUE 21"
"fue 9","MUE 34"
"fue 10","MUE 5"
"fue 12","MUE 11"
"fue 13","MUE 15"
"fue 18","MUE 26"
"fue 20","MUE 27"
"fue 23","MUE 28"
"fue 25","MUE 30"
"fue 28","MUE 33"
"fue 29","MUE 32"
"fue 31","MUE 18"
"fue 33","MUE 14"
"fue 34","MUE 22"
"fue 35","MUE 8"
"fue 36","MUE 3"
"fue 37","MUE 31"
"fue 40","MUE 29"
"fue 42","MUE 17"
"fue 47","MUE 1"
"fue 48","MUE 10"
"fue 50","MUE 7"
"fue 52","MUE 35"
"fue 53","MUE 9"
"fue 55","MUE 25"
"fue 56","MUE 36"
"fue 58","MUE 12"
"fue 62","MUE 24"
"fue 63","MUE 4"
"fue 66","MUE 20"
"fue 72","MUE 13"
"fue 73","MUE 6"
