"fue","MUE"
"fue 3","MUE 4"
"fue 4","MUE 33"
"fue 5","MUE 31"
"fue 6","MUE 29"
"fue 8","MUE 6"
"fue 9","MUE 36"
"fue 10","MUE 19"
"fue 11","MUE 8"
"fue 12","MUE 14"
"fue 13","MUE 3"
"fue 16","MUE 30"
"fue 19","MUE 20"
"fue 20","MUE 18"
"fue 21","MUE 7"
"fue 23","MUE 23"
"fue 28","MUE 16"
"fue 31","MUE 27"
"fue 32","MUE 25"
"fue 33","MUE 35"
"fue 40","MUE 17"
"fue 43","MUE 26"
"fue 46","MUE 2"
"fue 48","MUE 22"
"fue 49","MUE 5"
"fue 50","MUE 10"
"fue 52","MUE 9"
"fue 54","MUE 28"
"fue 56","MUE 13"
"fue 58","MUE 32"
"fue 59","MUE 11"
"fue 68","MUE 1"
"fue 69","MUE 24"
"fue 70","MUE 12"
"fue 71","MUE 34"
"fue 72","MUE 15"
"fue 78","MUE 21"
