"fue","MUE"
"fue 2","MUE 30"
"fue 3","MUE 21"
"fue 5","MUE 34"
"fue 6","MUE 26"
"fue 7","MUE 20"
"fue 10","MUE 31"
"fue 11","MUE 5"
"fue 13","MUE 27"
"fue 15","MUE 32"
"fue 17","MUE 17"
"fue 18","MUE 10"
"fue 21","MUE 11"
"fue 22","MUE 24"
"fue 24","MUE 23"
"fue 25","MUE 29"
"fue 26","MUE 6"
"fue 36","MUE 13"
"fue 37","MUE 33"
"fue 38","MUE 25"
"fue 39","MUE 36"
"fue 41","MUE 2"
"fue 42","MUE 28"
"fue 43","MUE 22"
"fue 49","MUE 19"
"fue 50","MUE 1"
"fue 52","MUE 4"
"fue 53","MUE 9"
"fue 54","MUE 12"
"fue 56","MUE 18"
"fue 60","MUE 3"
"fue 61","MUE 15"
"fue 64","MUE 14"
"fue 65","MUE 35"
"fue 68","MUE 8"
"fue 69","MUE 7"
"fue 72","MUE 16"
