"fue","MUE"
"fue 1","MUE 4"
"fue 2","MUE 28"
"fue 3","MUE 15"
"fue 10","MUE 29"
"fue 13","MUE 7"
"fue 14","MUE 30"
"fue 17","MUE 12"
"fue 18","MUE 13"
"fue 21","MUE 8"
"fue 25","MUE 17"
"fue 26","MUE 27"
"fue 27","MUE 34"
"fue 30","MUE 22"
"fue 31","MUE 35"
"fue 32","MUE 32"
"fue 33","MUE 5"
"fue 34","MUE 21"
"fue 36","MUE 23"
"fue 39","MUE 26"
"fue 47","MUE 20"
"fue 48","MUE 31"
"fue 50","MUE 11"
"fue 52","MUE 1"
"fue 58","MUE 6"
"fue 59","MUE 16"
"fue 60","MUE 9"
"fue 62","MUE 18"
"fue 67","MUE 14"
"fue 69","MUE 19"
"fue 72","MUE 33"
"fue 74","MUE 3"
"fue 78","MUE 36"
"fue 80","MUE 2"
"fue 81","MUE 24"
"fue 82","MUE 25"
"fue 86","MUE 10"
