"fue","MUE"
"fue 1","MUE 22"
"fue 2","MUE 29"
"fue 3","MUE 31"
"fue 4","MUE 11"
"fue 7","MUE 10"
"fue 12","MUE 18"
"fue 13","MUE 26"
"fue 14","MUE 34"
"fue 17","MUE 28"
"fue 20","MUE 21"
"fue 21","MUE 14"
"fue 23","MUE 6"
"fue 31","MUE 4"
"fue 33","MUE 23"
"fue 34","MUE 7"
"fue 35","MUE 16"
"fue 41","MUE 19"
"fue 43","MUE 8"
"fue 46","MUE 15"
"fue 49","MUE 5"
"fue 55","MUE 1"
"fue 56","MUE 20"
"fue 60","MUE 13"
"fue 69","MUE 32"
"fue 70","MUE 2"
"fue 71","MUE 17"
"fue 73","MUE 25"
"fue 77","MUE 9"
"fue 78","MUE 27"
"fue 79","MUE 36"
"fue 80","MUE 12"
"fue 81","MUE 35"
"fue 83","MUE 3"
"fue 86","MUE 33"
"fue 87","MUE 30"
"fue 90","MUE 24"
