"fue","MUE"
"fue 1","MUE 7"
"fue 3","MUE 36"
"fue 4","MUE 8"
"fue 6","MUE 25"
"fue 10","MUE 33"
"fue 12","MUE 35"
"fue 16","MUE 5"
"fue 18","MUE 34"
"fue 21","MUE 10"
"fue 22","MUE 12"
"fue 23","MUE 26"
"fue 24","MUE 14"
"fue 25","MUE 2"
"fue 27","MUE 18"
"fue 28","MUE 24"
"fue 32","MUE 31"
"fue 33","MUE 23"
"fue 34","MUE 28"
"fue 37","MUE 4"
"fue 38","MUE 13"
"fue 42","MUE 20"
"fue 48","MUE 22"
"fue 49","MUE 11"
"fue 50","MUE 1"
"fue 54","MUE 6"
"fue 57","MUE 17"
"fue 59","MUE 9"
"fue 60","MUE 3"
"fue 62","MUE 16"
"fue 66","MUE 30"
"fue 67","MUE 32"
"fue 68","MUE 15"
"fue 69","MUE 19"
"fue 70","MUE 29"
"fue 71","MUE 27"
"fue 73","MUE 21"
