"fue","MUE"
"fue 2","MUE 3"
"fue 4","MUE 15"
"fue 5","MUE 20"
"fue 7","MUE 36"
"fue 10","MUE 10"
"fue 11","MUE 26"
"fue 13","MUE 11"
"fue 18","MUE 13"
"fue 20","MUE 8"
"fue 26","MUE 21"
"fue 27","MUE 17"
"fue 29","MUE 24"
"fue 30","MUE 27"
"fue 32","MUE 23"
"fue 33","MUE 22"
"fue 35","MUE 7"
"fue 39","MUE 1"
"fue 40","MUE 32"
"fue 41","MUE 25"
"fue 42","MUE 29"
"fue 43","MUE 14"
"fue 44","MUE 19"
"fue 46","MUE 35"
"fue 47","MUE 30"
"fue 48","MUE 9"
"fue 49","MUE 28"
"fue 50","MUE 2"
"fue 51","MUE 33"
"fue 53","MUE 12"
"fue 56","MUE 5"
"fue 58","MUE 16"
"fue 60","MUE 34"
"fue 62","MUE 31"
"fue 63","MUE 6"
"fue 64","MUE 18"
"fue 66","MUE 4"
