"fue","MUE"
"fue 1","MUE 18"
"fue 7","MUE 3"
"fue 13","MUE 15"
"fue 14","MUE 10"
"fue 17","MUE 36"
"fue 24","MUE 5"
"fue 25","MUE 12"
"fue 30","MUE 26"
"fue 31","MUE 11"
"fue 33","MUE 34"
"fue 34","MUE 21"
"fue 39","MUE 14"
"fue 40","MUE 22"
"fue 43","MUE 29"
"fue 46","MUE 31"
"fue 47","MUE 9"
"fue 48","MUE 35"
"fue 49","MUE 30"
"fue 50","MUE 32"
"fue 51","MUE 25"
"fue 55","MUE 16"
"fue 56","MUE 33"
"fue 58","MUE 1"
"fue 59","MUE 7"
"fue 60","MUE 28"
"fue 61","MUE 27"
"fue 62","MUE 17"
"fue 65","MUE 6"
"fue 68","MUE 19"
"fue 71","MUE 23"
"fue 77","MUE 24"
"fue 78","MUE 13"
"fue 79","MUE 8"
"fue 80","MUE 2"
"fue 82","MUE 20"
"fue 83","MUE 4"
