"fue","MUE"
"fue 1","MUE 27"
"fue 3","MUE 2"
"fue 9","MUE 31"
"fue 10","MUE 1"
"fue 11","MUE 26"
"fue 12","MUE 6"
"fue 14","MUE 9"
"fue 15","MUE 14"
"fue 17","MUE 35"
"fue 18","MUE 25"
"fue 19","MUE 32"
"fue 20","MUE 4"
"fue 22","MUE 3"
"fue 24","MUE 17"
"fue 27","MUE 13"
"fue 29","MUE 34"
"fue 30","MUE 29"
"fue 34","MUE 28"
"fue 35","MUE 22"
"fue 38","MUE 21"
"fue 42","MUE 36"
"fue 44","MUE 15"
"fue 45","MUE 20"
"fue 50","MUE 30"
"fue 53","MUE 12"
"fue 54","MUE 11"
"fue 56","MUE 33"
"fue 60","MUE 19"
"fue 62","MUE 24"
"fue 71","MUE 23"
"fue 74","MUE 8"
"fue 77","MUE 18"
"fue 81","MUE 10"
"fue 82","MUE 5"
"fue 83","MUE 7"
"fue 84","MUE 16"
