"fue","MUE"
"fue 2","MUE 24"
"fue 3","MUE 21"
"fue 7","MUE 31"
"fue 14","MUE 7"
"fue 18","MUE 14"
"fue 19","MUE 22"
"fue 20","MUE 10"
"fue 24","MUE 5"
"fue 25","MUE 18"
"fue 28","MUE 1"
"fue 29","MUE 28"
"fue 30","MUE 8"
"fue 31","MUE 16"
"fue 32","MUE 32"
"fue 33","MUE 27"
"fue 37","MUE 6"
"fue 38","MUE 29"
"fue 41","MUE 36"
"fue 43","MUE 33"
"fue 44","MUE 34"
"fue 47","MUE 23"
"fue 53","MUE 19"
"fue 57","MUE 9"
"fue 63","MUE 11"
"fue 66","MUE 13"
"fue 67","MUE 30"
"fue 68","MUE 25"
"fue 70","MUE 15"
"fue 71","MUE 3"
"fue 72","MUE 12"
"fue 73","MUE 17"
"fue 74","MUE 4"
"fue 75","MUE 20"
"fue 77","MUE 35"
"fue 86","MUE 26"
"fue 90","MUE 2"
