"fue","MUE"
"fue 1","MUE 15"
"fue 3","MUE 5"
"fue 4","MUE 26"
"fue 5","MUE 3"
"fue 6","MUE 12"
"fue 12","MUE 21"
"fue 18","MUE 14"
"fue 20","MUE 9"
"fue 23","MUE 16"
"fue 24","MUE 34"
"fue 26","MUE 33"
"fue 34","MUE 11"
"fue 37","MUE 1"
"fue 40","MUE 35"
"fue 44","MUE 32"
"fue 45","MUE 30"
"fue 47","MUE 7"
"fue 48","MUE 6"
"fue 51","MUE 18"
"fue 52","MUE 24"
"fue 53","MUE 10"
"fue 57","MUE 8"
"fue 60","MUE 36"
"fue 62","MUE 22"
"fue 63","MUE 19"
"fue 64","MUE 23"
"fue 67","MUE 2"
"fue 70","MUE 4"
"fue 72","MUE 17"
"fue 73","MUE 27"
"fue 75","MUE 13"
"fue 77","MUE 28"
"fue 78","MUE 20"
"fue 79","MUE 31"
"fue 86","MUE 25"
"fue 90","MUE 29"
