"fue","MUE"
"fue 1","MUE 15"
"fue 3","MUE 25"
"fue 4","MUE 7"
"fue 9","MUE 10"
"fue 10","MUE 5"
"fue 12","MUE 22"
"fue 23","MUE 13"
"fue 24","MUE 9"
"fue 27","MUE 19"
"fue 28","MUE 30"
"fue 30","MUE 23"
"fue 33","MUE 21"
"fue 34","MUE 17"
"fue 37","MUE 27"
"fue 38","MUE 33"
"fue 39","MUE 31"
"fue 46","MUE 20"
"fue 48","MUE 8"
"fue 52","MUE 35"
"fue 55","MUE 12"
"fue 56","MUE 14"
"fue 59","MUE 6"
"fue 60","MUE 36"
"fue 63","MUE 16"
"fue 65","MUE 26"
"fue 66","MUE 28"
"fue 70","MUE 29"
"fue 71","MUE 2"
"fue 73","MUE 1"
"fue 76","MUE 4"
"fue 78","MUE 34"
"fue 81","MUE 32"
"fue 83","MUE 11"
"fue 85","MUE 24"
"fue 86","MUE 18"
"fue 88","MUE 3"
