"fue","MUE"
"fue 1","MUE 13"
"fue 2","MUE 26"
"fue 3","MUE 19"
"fue 4","MUE 10"
"fue 5","MUE 36"
"fue 6","MUE 5"
"fue 7","MUE 3"
"fue 8","MUE 32"
"fue 9","MUE 14"
"fue 10","MUE 27"
"fue 11","MUE 34"
"fue 13","MUE 18"
"fue 14","MUE 25"
"fue 15","MUE 7"
"fue 16","MUE 33"
"fue 18","MUE 31"
"fue 19","MUE 29"
"fue 20","MUE 6"
"fue 23","MUE 28"
"fue 26","MUE 15"
"fue 27","MUE 20"
"fue 28","MUE 21"
"fue 29","MUE 8"
"fue 30","MUE 11"
"fue 31","MUE 24"
"fue 32","MUE 35"
"fue 34","MUE 4"
"fue 35","MUE 2"
"fue 36","MUE 1"
"fue 37","MUE 16"
"fue 42","MUE 12"
"fue 44","MUE 22"
"fue 45","MUE 17"
"fue 46","MUE 23"
"fue 47","MUE 30"
"fue 48","MUE 9"
