"fue","MUE"
"fue 2","MUE 19"
"fue 4","MUE 35"
"fue 6","MUE 11"
"fue 8","MUE 5"
"fue 9","MUE 16"
"fue 10","MUE 18"
"fue 11","MUE 31"
"fue 13","MUE 26"
"fue 14","MUE 15"
"fue 16","MUE 28"
"fue 18","MUE 10"
"fue 22","MUE 30"
"fue 25","MUE 2"
"fue 29","MUE 25"
"fue 33","MUE 3"
"fue 34","MUE 17"
"fue 35","MUE 23"
"fue 36","MUE 36"
"fue 37","MUE 34"
"fue 39","MUE 29"
"fue 44","MUE 24"
"fue 45","MUE 27"
"fue 46","MUE 7"
"fue 47","MUE 8"
"fue 51","MUE 33"
"fue 52","MUE 13"
"fue 58","MUE 22"
"fue 59","MUE 20"
"fue 60","MUE 14"
"fue 61","MUE 9"
"fue 62","MUE 4"
"fue 63","MUE 12"
"fue 66","MUE 1"
"fue 67","MUE 6"
"fue 77","MUE 32"
"fue 78","MUE 21"
