"fue","MUE"
"fue 2","MUE 19"
"fue 3","MUE 7"
"fue 4","MUE 18"
"fue 7","MUE 17"
"fue 8","MUE 13"
"fue 9","MUE 34"
"fue 10","MUE 12"
"fue 14","MUE 3"
"fue 18","MUE 10"
"fue 20","MUE 22"
"fue 21","MUE 35"
"fue 22","MUE 5"
"fue 23","MUE 4"
"fue 24","MUE 1"
"fue 25","MUE 28"
"fue 26","MUE 36"
"fue 27","MUE 20"
"fue 29","MUE 33"
"fue 31","MUE 29"
"fue 32","MUE 8"
"fue 33","MUE 16"
"fue 34","MUE 26"
"fue 35","MUE 23"
"fue 38","MUE 30"
"fue 39","MUE 21"
"fue 40","MUE 14"
"fue 41","MUE 24"
"fue 42","MUE 11"
"fue 43","MUE 27"
"fue 44","MUE 31"
"fue 45","MUE 2"
"fue 46","MUE 25"
"fue 47","MUE 6"
"fue 48","MUE 9"
"fue 53","MUE 15"
"fue 54","MUE 32"
