"fue","MUE"
"fue 1","MUE 23"
"fue 2","MUE 20"
"fue 3","MUE 2"
"fue 6","MUE 24"
"fue 10","MUE 9"
"fue 11","MUE 7"
"fue 13","MUE 19"
"fue 18","MUE 10"
"fue 22","MUE 12"
"fue 25","MUE 13"
"fue 28","MUE 22"
"fue 29","MUE 31"
"fue 30","MUE 1"
"fue 31","MUE 36"
"fue 35","MUE 34"
"fue 36","MUE 33"
"fue 37","MUE 6"
"fue 38","MUE 35"
"fue 43","MUE 15"
"fue 44","MUE 32"
"fue 47","MUE 25"
"fue 48","MUE 8"
"fue 51","MUE 14"
"fue 52","MUE 28"
"fue 54","MUE 17"
"fue 56","MUE 26"
"fue 57","MUE 16"
"fue 58","MUE 5"
"fue 60","MUE 27"
"fue 62","MUE 21"
"fue 63","MUE 30"
"fue 67","MUE 18"
"fue 69","MUE 29"
"fue 72","MUE 3"
"fue 73","MUE 4"
"fue 74","MUE 11"
