"fue","MUE"
"fue 1","MUE 15"
"fue 3","MUE 36"
"fue 8","MUE 30"
"fue 10","MUE 13"
"fue 11","MUE 2"
"fue 12","MUE 16"
"fue 14","MUE 31"
"fue 15","MUE 12"
"fue 16","MUE 10"
"fue 19","MUE 19"
"fue 20","MUE 4"
"fue 21","MUE 18"
"fue 22","MUE 14"
"fue 27","MUE 5"
"fue 30","MUE 6"
"fue 36","MUE 24"
"fue 38","MUE 9"
"fue 39","MUE 21"
"fue 41","MUE 17"
"fue 42","MUE 11"
"fue 44","MUE 35"
"fue 46","MUE 3"
"fue 48","MUE 32"
"fue 49","MUE 1"
"fue 50","MUE 27"
"fue 52","MUE 20"
"fue 56","MUE 7"
"fue 57","MUE 22"
"fue 58","MUE 25"
"fue 59","MUE 34"
"fue 60","MUE 23"
"fue 62","MUE 8"
"fue 63","MUE 26"
"fue 64","MUE 28"
"fue 65","MUE 33"
"fue 66","MUE 29"
