"fue","MUE"
"fue 2","MUE 14"
"fue 4","MUE 1"
"fue 5","MUE 26"
"fue 6","MUE 20"
"fue 7","MUE 24"
"fue 8","MUE 28"
"fue 9","MUE 27"
"fue 11","MUE 31"
"fue 12","MUE 16"
"fue 13","MUE 13"
"fue 15","MUE 19"
"fue 16","MUE 25"
"fue 19","MUE 18"
"fue 21","MUE 32"
"fue 22","MUE 17"
"fue 23","MUE 6"
"fue 24","MUE 33"
"fue 27","MUE 36"
"fue 28","MUE 30"
"fue 29","MUE 35"
"fue 30","MUE 22"
"fue 31","MUE 29"
"fue 34","MUE 23"
"fue 35","MUE 5"
"fue 36","MUE 2"
"fue 37","MUE 12"
"fue 40","MUE 21"
"fue 42","MUE 7"
"fue 43","MUE 9"
"fue 44","MUE 10"
"fue 45","MUE 11"
"fue 46","MUE 15"
"fue 48","MUE 3"
"fue 49","MUE 34"
"fue 50","MUE 8"
"fue 52","MUE 4"
