"fue","MUE"
"fue 3","MUE 14"
"fue 6","MUE 18"
"fue 7","MUE 26"
"fue 13","MUE 22"
"fue 14","MUE 3"
"fue 15","MUE 31"
"fue 16","MUE 27"
"fue 17","MUE 25"
"fue 18","MUE 20"
"fue 19","MUE 19"
"fue 22","MUE 9"
"fue 25","MUE 7"
"fue 29","MUE 21"
"fue 31","MUE 30"
"fue 32","MUE 15"
"fue 39","MUE 1"
"fue 40","MUE 33"
"fue 41","MUE 2"
"fue 42","MUE 5"
"fue 43","MUE 10"
"fue 44","MUE 28"
"fue 45","MUE 23"
"fue 46","MUE 34"
"fue 47","MUE 8"
"fue 48","MUE 36"
"fue 52","MUE 17"
"fue 53","MUE 13"
"fue 58","MUE 32"
"fue 60","MUE 6"
"fue 65","MUE 35"
"fue 66","MUE 16"
"fue 69","MUE 11"
"fue 70","MUE 24"
"fue 74","MUE 29"
"fue 75","MUE 12"
"fue 78","MUE 4"
