"fue","MUE"
"fue 1","MUE 19"
"fue 3","MUE 11"
"fue 8","MUE 36"
"fue 11","MUE 31"
"fue 12","MUE 23"
"fue 15","MUE 32"
"fue 18","MUE 22"
"fue 19","MUE 25"
"fue 22","MUE 16"
"fue 33","MUE 9"
"fue 36","MUE 1"
"fue 39","MUE 8"
"fue 40","MUE 7"
"fue 43","MUE 2"
"fue 44","MUE 13"
"fue 47","MUE 17"
"fue 51","MUE 26"
"fue 55","MUE 24"
"fue 57","MUE 3"
"fue 58","MUE 27"
"fue 60","MUE 14"
"fue 61","MUE 20"
"fue 62","MUE 18"
"fue 64","MUE 12"
"fue 67","MUE 33"
"fue 69","MUE 6"
"fue 74","MUE 10"
"fue 78","MUE 28"
"fue 80","MUE 5"
"fue 82","MUE 21"
"fue 83","MUE 4"
"fue 86","MUE 35"
"fue 87","MUE 30"
"fue 88","MUE 29"
"fue 89","MUE 34"
"fue 90","MUE 15"
