"fue","MUE"
"fue 1","MUE 12"
"fue 5","MUE 34"
"fue 7","MUE 23"
"fue 9","MUE 31"
"fue 10","MUE 25"
"fue 12","MUE 2"
"fue 14","MUE 1"
"fue 17","MUE 6"
"fue 22","MUE 36"
"fue 33","MUE 15"
"fue 35","MUE 11"
"fue 36","MUE 5"
"fue 38","MUE 27"
"fue 39","MUE 18"
"fue 42","MUE 19"
"fue 43","MUE 13"
"fue 45","MUE 9"
"fue 46","MUE 17"
"fue 48","MUE 8"
"fue 51","MUE 30"
"fue 52","MUE 3"
"fue 54","MUE 32"
"fue 55","MUE 14"
"fue 57","MUE 33"
"fue 61","MUE 28"
"fue 62","MUE 4"
"fue 64","MUE 29"
"fue 65","MUE 26"
"fue 66","MUE 10"
"fue 67","MUE 22"
"fue 72","MUE 35"
"fue 73","MUE 20"
"fue 75","MUE 21"
"fue 78","MUE 7"
"fue 83","MUE 16"
"fue 85","MUE 24"
