"fue","MUE"
"fue 4","MUE 28"
"fue 5","MUE 11"
"fue 6","MUE 33"
"fue 7","MUE 20"
"fue 9","MUE 5"
"fue 10","MUE 30"
"fue 16","MUE 24"
"fue 18","MUE 3"
"fue 19","MUE 17"
"fue 23","MUE 34"
"fue 25","MUE 21"
"fue 26","MUE 14"
"fue 27","MUE 35"
"fue 28","MUE 12"
"fue 29","MUE 13"
"fue 32","MUE 27"
"fue 35","MUE 10"
"fue 36","MUE 22"
"fue 37","MUE 1"
"fue 38","MUE 36"
"fue 39","MUE 31"
"fue 42","MUE 9"
"fue 44","MUE 23"
"fue 45","MUE 16"
"fue 46","MUE 32"
"fue 49","MUE 7"
"fue 53","MUE 15"
"fue 54","MUE 25"
"fue 59","MUE 4"
"fue 60","MUE 26"
"fue 62","MUE 29"
"fue 67","MUE 2"
"fue 69","MUE 18"
"fue 70","MUE 8"
"fue 73","MUE 19"
"fue 74","MUE 6"
