"fue","MUE"
"fue 2","MUE 13"
"fue 3","MUE 2"
"fue 7","MUE 24"
"fue 8","MUE 35"
"fue 12","MUE 8"
"fue 14","MUE 14"
"fue 15","MUE 1"
"fue 17","MUE 5"
"fue 18","MUE 10"
"fue 19","MUE 3"
"fue 22","MUE 34"
"fue 24","MUE 25"
"fue 28","MUE 23"
"fue 30","MUE 31"
"fue 31","MUE 17"
"fue 32","MUE 15"
"fue 36","MUE 32"
"fue 37","MUE 21"
"fue 38","MUE 9"
"fue 39","MUE 19"
"fue 41","MUE 6"
"fue 42","MUE 30"
"fue 46","MUE 22"
"fue 56","MUE 20"
"fue 58","MUE 29"
"fue 63","MUE 12"
"fue 65","MUE 33"
"fue 67","MUE 7"
"fue 69","MUE 16"
"fue 77","MUE 26"
"fue 78","MUE 28"
"fue 80","MUE 4"
"fue 81","MUE 18"
"fue 85","MUE 36"
"fue 88","MUE 27"
"fue 90","MUE 11"
