"fue","MUE"
"fue 1","MUE 14"
"fue 2","MUE 34"
"fue 5","MUE 8"
"fue 8","MUE 4"
"fue 9","MUE 30"
"fue 10","MUE 28"
"fue 12","MUE 21"
"fue 15","MUE 3"
"fue 17","MUE 27"
"fue 18","MUE 1"
"fue 19","MUE 24"
"fue 21","MUE 7"
"fue 22","MUE 19"
"fue 29","MUE 23"
"fue 35","MUE 12"
"fue 36","MUE 10"
"fue 37","MUE 2"
"fue 40","MUE 29"
"fue 45","MUE 32"
"fue 50","MUE 33"
"fue 54","MUE 20"
"fue 55","MUE 11"
"fue 56","MUE 5"
"fue 57","MUE 6"
"fue 59","MUE 35"
"fue 63","MUE 13"
"fue 66","MUE 16"
"fue 68","MUE 36"
"fue 76","MUE 9"
"fue 79","MUE 26"
"fue 80","MUE 15"
"fue 81","MUE 18"
"fue 82","MUE 22"
"fue 83","MUE 25"
"fue 84","MUE 17"
"fue 85","MUE 31"
