"fue","MUE"
"fue 1","MUE 12"
"fue 3","MUE 7"
"fue 4","MUE 21"
"fue 5","MUE 32"
"fue 6","MUE 23"
"fue 8","MUE 22"
"fue 9","MUE 9"
"fue 10","MUE 1"
"fue 11","MUE 30"
"fue 14","MUE 31"
"fue 17","MUE 5"
"fue 18","MUE 35"
"fue 19","MUE 36"
"fue 20","MUE 33"
"fue 22","MUE 2"
"fue 23","MUE 17"
"fue 24","MUE 14"
"fue 27","MUE 6"
"fue 28","MUE 11"
"fue 29","MUE 10"
"fue 32","MUE 15"
"fue 36","MUE 27"
"fue 40","MUE 19"
"fue 43","MUE 8"
"fue 45","MUE 13"
"fue 46","MUE 25"
"fue 47","MUE 16"
"fue 48","MUE 26"
"fue 50","MUE 34"
"fue 51","MUE 20"
"fue 52","MUE 24"
"fue 54","MUE 29"
"fue 55","MUE 3"
"fue 56","MUE 28"
"fue 59","MUE 4"
"fue 66","MUE 18"
